# dT = 0.00250000
# Vi = 1.00000000
# Xi = 0.00000000
# tot_Step =   80001
# print_skip =      80
# method = Velocity-Verlet
#                   t                  vel                  pos                    E
 64.40000000   1.41425067   0.45897702   1.10538244
 64.60000000   1.41731495  -0.46104895   1.11067390
 64.80000000   0.87835763  -1.20702705   1.11421320
 65.00000000   0.00215519  -1.49324005   1.11488524
 65.20000000  -0.87703604  -1.20909461   1.11555100
 65.40000000  -1.42299099  -0.46184855   1.11910372
 65.60000000  -1.42609479   0.46387003   1.12446087
 65.80000000  -0.88381937   1.21447592   1.12804422
 66.00000000  -0.00220189   1.50247945   1.12872467
 66.20000000   0.88243563   1.21659550   1.12939862
 66.40000000   1.43178533   0.46473804   1.13299533
 66.60000000   1.43492901  -0.46670837   1.13841898
 66.80000000   0.88931507  -1.22197076   1.14204692
 67.00000000   0.00224908  -1.51177601   1.14273588
 67.20000000  -0.88786845  -1.22414292   1.14341814
 67.40000000  -1.44063401  -0.46764560   1.14705938
 67.60000000  -1.44381795   0.46956407   1.15255035
 67.80000000  -0.89484494   1.22951185   1.15622344
 68.00000000  -0.00229677   1.52113010   1.15692102
 68.20000000   0.89333472   1.23173716   1.15761168
 68.40000000   1.44953738   0.47057135   1.16129801
 68.60000000   1.45276196  -0.47243725   1.16685714
 68.80000000   0.90040920  -1.23709948   1.17057593
 69.00000000   0.00234497  -1.53054206   1.17128225
 69.20000000  -0.89883465  -1.23937851   1.17198141
 69.40000000  -1.45849577  -0.47351540   1.17571338
 69.60000000  -1.46176138   0.47532801   1.18134152
 69.80000000  -0.90600806   1.24473394   1.18510659
 70.00000000  -0.00239367   1.54001226   1.18582175
 70.20000000   0.90436843   1.24706726   1.18652951
 70.40000000   1.46750953   0.47647787   1.19030769
 70.60000000   1.47081654  -0.47823645   1.19600570
 70.80000000   0.91164173  -1.25241551   1.19981762
 71.00000000   0.00244289  -1.54954106   1.20054173
 71.20000000  -0.90993628  -1.25480372   1.20125820
 71.40000000  -1.47657899  -0.47945887   1.20508317
 71.60000000  -1.47992780   0.48116268   1.21085190
 71.80000000  -0.91731043   1.26014448   1.21471126
 72.00000000  -0.00249263   1.55912881   1.21544443
 72.20000000   0.91553841   1.26258816   1.21616973
 72.40000000   1.48570451   0.48245852   1.22004205
 72.60000000   1.48909549  -0.48410682   1.22588240
 72.80000000   0.92301437  -1.26792115   1.22978978
 73.00000000   0.00254288  -1.56877589   1.23053213
 73.20000000  -0.92117503  -1.27042090   1.23126635
 73.40000000  -1.49488642  -0.48547693   1.23518663
 73.60000000  -1.49831998   0.48706897   1.24109947
 73.80000000  -0.92875378   1.27574581   1.24505548
 74.00000000  -0.00259367   1.57848266   1.24580711
 74.20000000   0.92684635   1.27830223   1.24655038
 74.40000000   1.50412507   0.48851423   1.25051919
 74.60000000   1.50760161  -0.49004924   1.25650543
 74.80000000   0.93452888  -1.28361875   1.26051067
 75.00000000   0.00264498  -1.58824948   1.26127171
 75.20000000  -0.93255259  -1.28623245   1.26202412
 75.40000000  -1.51342082  -0.49157052   1.26604208
 75.60000000  -1.51694073   0.49304774   1.27210263
