# dT = 0.00250000
# Vi = 1.00000000
# Xi = 0.00000000
# tot_Step =   80001
# print_skip =      80
# method = Predictor-Corrector
#                   t                  vel                  pos                    E
 87.00000000   0.00140488  -0.99998246   0.49998345
 87.20000000  -0.58662667  -0.80983045   0.49997810
 87.40000000  -0.95058896  -0.31035383   0.49996944
 87.60000000  -0.95146217   0.30766618   0.49996937
 87.80000000  -0.58891280   0.80816929   0.49997795
 88.00000000  -0.00142103   0.99998225   0.49998326
 88.20000000   0.58661348   0.80983977   0.49997791
 88.40000000   0.95058377   0.31036913   0.49996925
 88.60000000   0.95146696  -0.30765076   0.49996918
 88.80000000   0.58892574  -0.80815963   0.49997776
 89.00000000   0.00143718  -0.99998203   0.49998307
 89.20000000  -0.58660029  -0.80984909   0.49997772
 89.40000000  -0.95057857  -0.31038442   0.49996906
 89.60000000  -0.95147175   0.30763533   0.49996899
 89.80000000  -0.58893868   0.80814996   0.49997757
 90.00000000  -0.00145332   0.99998182   0.49998288
 90.20000000   0.58658710   0.80985841   0.49997753
 90.40000000   0.95057338   0.31039971   0.49996887
 90.60000000   0.95147653  -0.30761991   0.49996880
 90.80000000   0.58895162  -0.80814030   0.49997738
 91.00000000   0.00146947  -0.99998161   0.49998269
 91.20000000  -0.58657391  -0.80986773   0.49997734
 91.40000000  -0.95056819  -0.31041500   0.49996868
 91.60000000  -0.95148132   0.30760448   0.49996861
 91.80000000  -0.58896456   0.80813064   0.49997719
 92.00000000  -0.00148562   0.99998139   0.49998250
 92.20000000   0.58656072   0.80987704   0.49997715
 92.40000000   0.95056299   0.31043029   0.49996849
 92.60000000   0.95148611  -0.30758906   0.49996842
 92.80000000   0.58897749  -0.80812097   0.49997700
 93.00000000   0.00150177  -0.99998118   0.49998231
 93.20000000  -0.58654753  -0.80988636   0.49997696
 93.40000000  -0.95055780  -0.31044558   0.49996830
 93.60000000  -0.95149089   0.30757364   0.49996823
 93.80000000  -0.58899043   0.80811131   0.49997680
 94.00000000  -0.00151792   0.99998096   0.49998212
 94.20000000   0.58653434   0.80989568   0.49997677
 94.40000000   0.95055261   0.31046087   0.49996811
 94.60000000   0.95149568  -0.30755821   0.49996804
 94.80000000   0.58900337  -0.80810164   0.49997661
 95.00000000   0.00153406  -0.99998075   0.49998193
 95.20000000  -0.58652115  -0.80990500   0.49997658
 95.40000000  -0.95054741  -0.31047617   0.49996792
 95.60000000  -0.95150046   0.30754279   0.49996785
 95.80000000  -0.58901631   0.80809197   0.49997642
 96.00000000  -0.00155021   0.99998053   0.49998174
 96.20000000   0.58650796   0.80991431   0.49997639
 96.40000000   0.95054222   0.31049146   0.49996773
 96.60000000   0.95150525  -0.30752736   0.49996766
 96.80000000   0.58902924  -0.80808231   0.49997623
 97.00000000   0.00156636  -0.99998032   0.49998155
 97.20000000  -0.58649477  -0.80992363   0.49997620
