 0.0  0.0
 1.0  0.0

 0.325400906896  -10.0
 0.325400906896  10.0

 0.325400906896  -10.0
 0.325400906896  10.0

 0.488101360344  -10.0
 0.488101360344  10.0

 0.488101360344  -10.0
 0.488101360344  10.0

 0.718194548214  -10.0
 0.718194548214  10.0

 0.718194548214  -10.0
 0.718194548214  10.0

 1.0  -10.0
 1.0  10.0

 0.0  -9.59925854
 0.0171263638634  -9.56677833
 0.0342527277267  -9.46967358
 0.0513790915901  -9.30945066
 0.0685054554534  -9.08863273
 0.0856318193168  -8.81139234
 0.10275818318  -8.48430389
 0.119884547043  -8.11770417
 0.137010910907  -7.72836421
 0.15413727477  -7.34298496
 0.171263632126  -7.00071304
 0.188389995989  -6.74504005
 0.205516359852  -6.59867841
 0.222642723716  -6.55036577
 0.239769087579  -6.56523477
 0.256895451442  -6.6108329
 0.274021815306  -6.66425269
 0.291148179169  -6.71075255
 0.308274543032  -6.74064606
 0.325400906896  -6.75201225
 0.325400906896  -6.75201225
 0.333964085573  -6.74657942
 0.342527270759  -6.73034208
 0.351090449437  -6.70357898
 0.359653634622  -6.66723353
 0.3682168133  -6.62035184
 0.376779998486  -6.56418954
 0.385343177163  -6.49951005
 0.393906362349  -6.42728432
 0.402469541027  -6.34872541
 0.411032726212  -6.26534227
 0.41959590489  -6.17898535
 0.428159090076  -6.09187218
 0.436722268754  -6.00814868
 0.445285453939  -5.927731
 0.453848632617  -5.85522337
 0.462411817803  -5.79395806
 0.47097499648  -5.74719496
 0.479538181666  -5.71828997
 0.488101360344  -5.70847556
 0.488101360344  -5.70847556
 0.500211523767  -5.69990761
 0.512321696393  -5.68007462
 0.524431859816  -5.6486766
 0.536542032443  -5.60860997
 0.548652195866  -5.57252185
 0.560762368493  -5.57444546
 0.572872531916  -5.65564027
 0.584982704542  -5.78859953
 0.597092867965  -5.94180171
 0.609203040592  -6.10238276
 0.621313204015  -6.26308141
 0.633423376642  -6.41800985
 0.645533540065  -6.56208886
 0.657643712691  -6.69178826
 0.669753876114  -6.80300225
 0.681864048741  -6.89292153
 0.693974212164  -6.95903263
 0.706084384791  -6.99922142
 0.718194548214  -7.01273156
 0.718194548214  -7.01273156
 0.733026414394  -7.0127719
 0.747858280574  -7.01359123
 0.762690146754  -7.0201555
 0.777522012934  -7.03804468
 0.792353879114  -7.07544904
 0.807185745295  -7.14548866
 0.822017611475  -7.26187886
 0.836849477655  -7.43372017
 0.851681343835  -7.66031207
 0.866513204379  -7.92728299
 0.881345070559  -8.21399461
 0.896176936739  -8.50023251
 0.911008802919  -8.76995439
 0.925840669099  -9.01178656
 0.94067253528  -9.21767945
 0.95550440146  -9.38235238
 0.97033626764  -9.50215845
 0.98516813382  -9.57491104
 1.0  -9.59925854
 1.0  -9.59925851
 0.98516813382  -9.57491102
 0.97033626764  -9.50215842
 0.95550440146  -9.38235236
 0.94067253528  -9.21767942
 0.925840669099  -9.01178654
 0.911008802919  -8.76995437
 0.896176936739  -8.50023248
 0.881345070559  -8.21399458
 0.866513204379  -7.92728296
 0.851681343835  -7.66031204
 0.836849477655  -7.43372014
 0.822017611475  -7.26187883
 0.807185745295  -7.14548863
 0.792353879114  -7.075449
 0.777522012934  -7.03804464
 0.762690146754  -7.02015546
 0.747858280574  -7.0135912
 0.733026414394  -7.01277187
 0.718194548214  -7.01273152
 0.718194548214  -7.01273152
 0.706084384791  -6.99922139
 0.693974212164  -6.95903259
 0.681864048741  -6.89292149
 0.669753876114  -6.80300221
 0.657643712691  -6.69178822
 0.645533540065  -6.56208882
 0.633423376642  -6.4180098
 0.621313204015  -6.26308136
 0.609203040592  -6.10238272
 0.597092867965  -5.94180167
 0.584982704542  -5.78859949
 0.572872531916  -5.65564023
